"","code","latitude","longitude","install_date","LCD","QR","type"
"2747",817,37.53345108,126.9717331,2016-07-06,9,NA,"LCD"
"2748",818,37.54489517,126.9693832,2016-07-06,15,NA,"LCD"
"2749",819,37.54165268,126.9705048,2016-07-06,12,NA,"LCD"
"2750",820,37.54902649,126.9719467,2016-07-06,10,NA,"LCD"
"2751",822,37.52204132,126.9655228,2016-07-06,10,NA,"LCD"
"2752",823,37.54232025,126.9619598,2016-07-06,10,NA,"LCD"
"2753",825,37.52033615,126.9942627,2016-07-06,15,NA,"LCD"
"2754",826,37.55536652,126.9686432,2017-08-03,20,NA,"LCD"
"2755",827,37.54188538,126.97966,2017-11-28,20,NA,"LCD"
"2756",828,37.54407883,126.9720001,2017-11-28,7,NA,"LCD"
"2757",829,37.52293015,126.9616928,2017-11-28,40,NA,"LCD"
"2758",830,37.53442383,126.9485703,2017-11-28,10,NA,"LCD"
"2759",831,37.53427887,126.9885635,2017-11-28,15,NA,"LCD"
"2760",832,37.5212822,126.973465,2017-12-22,15,NA,"LCD"
"2761",834,37.53900909,126.96138,2017-12-22,15,NA,"LCD"
"2762",835,37.54198074,126.9715424,2017-12-22,10,NA,"LCD"
"2763",836,37.53142166,126.9514999,2017-12-22,15,NA,"LCD"
"2764",837,37.52906036,127.0067291,2017-12-22,10,NA,"LCD"
"2765",838,37.5444603,126.9723892,2018-12-14,8,NA,"LCD"
"2766",839,37.5240097,127.0014496,2018-12-14,10,NA,"LCD"
"2767",840,37.52365112,126.9702683,2018-10-14,10,NA,"LCD"
"2768",841,37.52960968,126.9688721,2018-10-12,15,NA,"LCD"
"2769",843,37.53379822,126.9886704,2018-10-07,10,NA,"LCD"
"2770",844,37.5271492,126.9551621,2018-10-19,11,NA,"LCD"
"2771",845,37.53269958,126.9643784,2018-09-09,22,NA,"LCD"
"2772",846,37.54650116,126.9809494,2018-12-14,15,NA,"LCD"
"2773",847,37.53452301,126.9775009,2020-03-28,NA,15,"QR"
"2774",848,37.53488922,126.9756241,2020-03-28,NA,10,"QR"
"2775",849,37.53607941,126.9734192,2020-03-30,NA,15,"QR"
"2776",850,37.53739929,126.9689255,2020-03-28,NA,15,"QR"
"2777",851,37.54047775,126.9581146,2020-03-28,NA,10,"QR"
"2778",852,37.53452682,126.9471817,2020-03-28,NA,20,"QR"
"2779",853,37.52856827,126.9656906,2020-04-07,NA,10,"QR"
"2780",854,37.53872681,127.0015488,2020-04-05,NA,10,"QR"
"2781",855,37.52272415,126.9727707,2020-04-07,NA,15,"QR"
"2782",857,37.53502274,126.9980545,2020-04-07,NA,15,"QR"
"2783",858,37.53440857,126.9868927,2020-04-07,NA,7,"QR"
"2784",859,37.54188538,126.9958649,2020-04-05,NA,10,"QR"
"2785",860,37.52069473,126.9709778,2020-04-07,NA,15,"QR"
"2786",863,37.52177048,126.977005,2020-04-07,NA,15,"QR"
"2787",864,37.53514099,127.0060043,2020-04-05,NA,10,"QR"
"2788",865,37.54079437,126.9978485,2020-04-05,NA,15,"QR"
"2789",866,37.551548,126.9768601,2020-03-30,NA,10,"QR"
"2790",867,37.51990891,126.9892349,2020-04-07,NA,10,"QR"
"2791",869,37.51729584,126.9591446,2020-04-03,NA,10,"QR"
"2792",870,37.51731873,126.9582977,2020-04-03,NA,10,"QR"
"2793",900,37.60394287,126.9276962,2016-09-02,20,NA,"LCD"
"2794",901,37.60097504,126.9269562,2016-09-02,10,NA,"LCD"
"2795",902,37.64310837,126.9182205,2016-09-02,10,NA,"LCD"
"2796",903,37.64586639,126.9273911,2016-09-02,20,NA,"LCD"
"2797",904,37.64867401,126.9307022,2016-09-02,18,NA,"LCD"
"2798",905,37.63623428,126.9189987,2020-12-12,NA,9,"QR"
"2799",906,37.61721039,126.9195786,2016-09-02,10,NA,"LCD"
"2800",907,37.59949112,126.9168625,2016-09-02,10,NA,"LCD"
"2801",908,37.61318588,126.9173508,2016-09-02,10,NA,"LCD"
"2802",909,37.58699417,126.9228821,2016-09-02,10,NA,"LCD"
"2803",911,37.60558319,126.9229355,2016-09-02,10,NA,"LCD"
"2804",912,37.58966064,126.9169464,2016-09-02,10,NA,"LCD"
"2805",913,37.60070038,126.9201279,2016-09-02,15,NA,"LCD"
"2806",914,37.59079742,126.9136505,2016-09-02,20,NA,"LCD"
"2807",915,37.5843811,126.9098969,2016-09-02,10,NA,"LCD"
"2808",916,37.60784912,126.9213257,2016-09-02,7,NA,"LCD"
"2809",917,37.60129929,126.9353485,2016-09-02,9,NA,"LCD"
"2810",919,37.60702515,126.9333115,2016-09-02,10,NA,"LCD"
"2811",921,37.63001633,126.9190292,2016-09-02,10,NA,"LCD"
"2812",922,37.61780167,126.9219666,2016-09-02,10,NA,"LCD"
"2813",923,37.62094879,126.9256363,2016-09-02,10,NA,"LCD"
"2814",924,37.62851715,126.9295807,2016-09-02,15,NA,"LCD"
"2815",925,37.60956573,126.9309769,2016-09-02,8,NA,"LCD"
"2816",927,37.61785507,126.9225235,2016-09-02,10,NA,"LCD"
"2817",928,37.64131546,126.9380417,2016-09-02,15,NA,"LCD"
"2818",930,37.60166168,126.9203033,2016-09-02,7,NA,"LCD"
"2819",931,37.60473633,126.9153366,2016-09-02,20,NA,"LCD"
"2820",932,37.61000443,126.9163971,2016-09-02,10,NA,"LCD"
"2821",933,37.61248398,126.9148789,2016-09-02,10,NA,"LCD"
"2822",934,37.59714127,126.9095993,2017-11-01,15,NA,"LCD"
"2823",937,37.64585114,126.9237976,2017-11-01,15,NA,"LCD"
"2824",938,37.64468384,126.918457,2017-11-01,15,NA,"LCD"
"2825",939,37.60169983,126.9274216,2017-11-01,15,NA,"LCD"
"2826",941,37.63722229,126.9333038,2017-11-01,11,NA,"LCD"
"2827",942,37.64408112,126.9292831,2017-11-01,9,NA,"LCD"
"2828",943,37.60240173,126.9286499,2017-11-01,10,NA,"LCD"
"2829",945,37.63414001,126.9323425,2017-11-01,10,NA,"LCD"
"2830",946,37.61843872,126.9328842,2018-05-30,10,NA,"LCD"
"2831",947,37.62266922,126.9199905,2017-11-01,10,NA,"LCD"
"2832",948,37.57720184,126.9023514,2017-11-01,10,NA,"LCD"
"2833",949,37.61978149,126.9208069,2017-11-01,7,NA,"LCD"
"2834",950,37.61077881,126.9173508,2017-11-01,5,NA,"LCD"
"2835",952,37.62265015,126.9252472,2017-11-01,10,NA,"LCD"
"2836",953,37.6257782,126.9288178,2017-11-01,10,NA,"LCD"
"2837",954,37.64260864,126.9214783,2017-11-28,10,NA,"LCD"
"2838",956,37.59437561,126.9181595,2017-11-28,9,NA,"LCD"
"2839",958,37.60036087,126.9228134,2018-10-16,13,NA,"LCD"
"2840",959,37.6436615,126.9145584,2018-10-18,10,NA,"LCD"
"2841",960,37.63825226,126.9194565,2018-10-18,15,NA,"LCD"
"2842",961,37.61096954,126.9298096,2018-10-18,8,NA,"LCD"
"2843",962,37.63925934,126.9189072,2018-10-18,10,NA,"LCD"
"2844",963,37.61442947,126.932579,2018-10-16,13,NA,"LCD"
"2845",964,37.61654282,126.9251251,2018-10-16,10,NA,"LCD"
"2846",965,37.59347916,126.9231873,2018-10-16,10,NA,"LCD"
"2847",966,37.60903168,126.9346771,2018-08-28,10,NA,"LCD"
"2848",967,37.60890961,126.9324188,2018-08-29,13,NA,"LCD"
"2849",968,37.64208984,126.9294128,2018-10-18,7,NA,"LCD"
"2850",969,37.64385986,126.9318771,2018-12-14,9,NA,"LCD"
"2851",971,37.60232925,126.9065476,2018-12-14,10,NA,"LCD"
"2852",972,37.58216095,126.894928,2019-06-14,20,NA,"LCD"
"2853",973,37.63734818,126.9358444,2020-04-08,NA,10,"QR"
"2854",974,37.62672043,126.9290161,2020-04-09,NA,10,"QR"
"2855",975,37.59036255,126.9230118,2020-04-10,NA,10,"QR"
"2856",976,37.64350891,126.9241028,2020-04-09,NA,10,"QR"
"2857",977,37.63310242,126.9315033,2020-04-08,NA,20,"QR"
"2858",978,37.60100937,126.9359283,2020-04-09,NA,20,"QR"
"2859",979,37.59186172,126.9060822,2020-04-10,NA,10,"QR"
"2860",982,37.60412598,126.925087,2020-04-10,NA,10,"QR"
"2861",984,37.59580994,126.9102631,2020-04-10,NA,10,"QR"
"2862",985,37.60119247,126.926384,2020-04-10,NA,10,"QR"
"2863",989,37.59181213,126.9148331,2020-04-10,NA,10,"QR"
"2864",991,37.6567688,126.942009,2020-04-06,NA,10,"QR"
"2865",992,37.65842819,126.9460602,2020-04-06,NA,10,"QR"
"2866",993,37.63028717,126.9195633,2020-04-08,NA,25,"QR"
"2867",994,37.61050797,126.9385376,2020-04-09,NA,15,"QR"
"2868",995,37.63140869,126.9254074,2020-04-08,NA,15,"QR"
"2869",996,37.59860611,126.9154053,2020-04-10,NA,10,"QR"
"2870",1001,37.54179382,127.1247482,2017-04-19,14,NA,"LCD"
"2871",1002,37.54526138,127.125946,2017-04-19,10,NA,"LCD"
"2872",1003,37.54395676,127.1254883,2017-04-19,20,NA,"LCD"
"2873",1004,37.55332947,127.1288681,2017-04-19,10,NA,"LCD"
"2874",1006,37.55486679,127.1427994,2017-04-19,15,NA,"LCD"
"2875",1007,37.55955887,127.1308746,2017-04-19,16,NA,"LCD"
"2876",1008,37.54957581,127.127182,2017-04-19,10,NA,"LCD"
"2877",1009,37.53866577,127.1242447,2017-04-19,20,NA,"LCD"
"2878",1010,37.53450775,127.1384049,2017-04-19,20,NA,"LCD"
"2879",1011,37.53474426,127.1352844,2017-04-19,20,NA,"LCD"
"2880",1012,37.53600693,127.1227264,2017-04-19,15,NA,"LCD"
"2881",1013,37.53071594,127.1209869,2017-04-19,15,NA,"LCD"
"2882",1014,37.55080032,127.142952,2017-04-19,15,NA,"LCD"
"2883",1015,37.55003738,127.1469116,2017-04-19,13,NA,"LCD"
"2884",1016,37.55939865,127.1711807,2017-04-19,10,NA,"LCD"
"2885",1017,37.53544617,127.1451874,2017-04-19,20,NA,"LCD"
"2886",1018,37.52458954,127.1354218,2020-09-24,NA,20,"QR"
"2887",1019,37.52679443,127.1300583,2017-04-19,10,NA,"LCD"
"2888",1020,37.52825165,127.1268005,2017-04-19,15,NA,"LCD"
"2889",1021,37.56427383,127.1739731,2017-04-19,15,NA,"LCD"
"2890",1022,37.53377914,127.1379929,2017-04-19,20,NA,"LCD"
"2891",1023,37.54998398,127.1747055,2017-11-01,15,NA,"LCD"
"2892",1024,37.52929688,127.1231537,2017-11-01,10,NA,"LCD"
"2893",1025,37.54684067,127.1725159,2017-11-01,10,NA,"LCD"
"2894",1026,37.54653549,127.155838,2017-11-01,14,NA,"LCD"
"2895",1027,37.53596115,127.1478195,2017-11-01,20,NA,"LCD"
"2896",1028,37.53310776,127.1227722,2017-11-01,10,NA,"LCD"
"2897",1029,37.53655624,127.1255341,2017-11-01,10,NA,"LCD"
"2898",1030,37.52703094,127.1220627,2017-11-01,15,NA,"LCD"
"2899",1031,37.55582047,127.1299133,2017-11-01,15,NA,"LCD"
"2900",1032,37.55672836,127.136261,2017-11-01,20,NA,"LCD"
"2901",1033,37.5580101,127.1447525,2017-11-01,10,NA,"LCD"
"2902",1034,37.5618782,127.1507874,2017-11-01,15,NA,"LCD"
"2903",1035,37.55509567,127.1552811,2017-11-01,20,NA,"LCD"
"2904",1036,37.55199051,127.1533127,2017-11-01,10,NA,"LCD"
"2905",1037,37.56256485,127.1776123,2017-11-01,10,NA,"LCD"
"2906",1038,37.56863785,127.1748047,2017-11-01,10,NA,"LCD"
"2907",1039,37.56129837,127.1678467,2017-11-01,7,NA,"LCD"
"2908",1041,37.55916214,127.1533203,2017-11-01,10,NA,"LCD"
"2909",1042,37.5685463,127.1770096,2017-11-01,10,NA,"LCD"
"2910",1044,37.54540634,127.1426773,2017-11-01,15,NA,"LCD"
"2911",1047,37.53647232,127.1371536,2018-01-16,10,NA,"LCD"
"2912",1048,37.53099442,127.1423721,2018-01-16,10,NA,"LCD"
"2913",1049,37.561203,127.1802673,2018-01-16,10,NA,"LCD"
"2914",1050,37.52678299,127.1355743,2018-02-26,15,NA,"LCD"
"2915",1051,37.55483627,127.1373215,2018-02-26,15,NA,"LCD"
"2916",1052,37.55644989,127.1568222,2018-09-03,10,NA,"LCD"
"2917",1053,37.56254578,127.1644821,2018-09-03,8,NA,"LCD"
"2918",1054,37.56002808,127.1696777,2018-09-03,10,NA,"LCD"
"2919",1056,37.56335449,127.1790543,2018-09-07,10,NA,"LCD"
"2920",1057,37.55580902,127.1737442,2018-09-10,15,NA,"LCD"
"2921",1058,37.55348206,127.1650543,2018-09-10,12,NA,"LCD"
"2922",1059,37.53822708,127.1317444,2018-10-25,15,NA,"LCD"
"2923",1060,37.5446701,127.1326752,2018-09-11,8,NA,"LCD"
"2924",1061,37.54689789,127.1346664,2018-09-10,10,NA,"LCD"
"2925",1062,37.5510788,127.1625977,2018-09-10,15,NA,"LCD"
"2926",1063,37.55666351,127.1427383,2020-01-13,NA,15,"QR"
"2927",1064,37.52779388,127.147644,2020-01-09,NA,15,"QR"
"2928",1065,37.53120804,127.1492691,2020-01-09,NA,20,"QR"
"2929",1066,37.5377655,127.1520157,2020-01-09,NA,20,"QR"
"2930",1067,37.54903412,127.1560516,2020-01-15,NA,20,"QR"
"2931",1068,37.5536499,127.1562271,2020-01-14,NA,20,"QR"
"2932",1069,37.55305481,127.1568832,2020-01-15,NA,15,"QR"
"2933",1070,37.55570221,127.1579208,2020-01-14,NA,10,"QR"
"2934",1071,37.55568695,127.1599121,2020-01-13,NA,15,"QR"
"2935",1072,37.55486298,127.1537247,2020-01-13,NA,10,"QR"
"2936",1073,37.54114532,127.1410523,2020-01-10,NA,10,"QR"
"2937",1074,37.54683685,127.1491623,2020-01-10,NA,15,"QR"
"2938",1075,37.54136276,127.1371841,2020-01-10,NA,10,"QR"
"2939",1076,37.5398941,127.141037,2020-01-10,NA,10,"QR"
"2940",1077,37.53620529,127.1325607,2020-01-09,NA,15,"QR"
"2941",1078,37.52197647,127.1336212,2020-01-14,NA,20,"QR"
"2942",1079,37.56184387,127.170845,2020-01-13,NA,15,"QR"
"2943",1080,37.5368309,127.128418,2020-01-09,NA,10,"QR"
"2944",1081,37.53699875,127.1295319,2020-01-09,NA,20,"QR"
"2945",1082,37.52956009,127.1490097,2020-01-10,NA,13,"QR"
"2946",1083,37.56036758,127.1565933,2020-01-13,NA,15,"QR"
"2947",1084,37.5239296,127.1291275,2020-01-08,NA,15,"QR"
"2948",1085,37.55456924,127.145874,2020-01-13,NA,20,"QR"
"2949",1086,37.55059814,127.1454544,2020-01-10,NA,10,"QR"
"2950",1088,37.52812195,127.1195221,2020-01-14,NA,12,"QR"
"2951",1089,37.56060028,127.146698,2020-01-13,NA,10,"QR"
"2952",1090,37.5567894,127.1661453,2020-01-13,NA,10,"QR"
"2953",1101,37.58161163,126.7985992,2017-04-24,10,NA,"LCD"
"2954",1102,37.57364273,126.8118057,2017-04-24,10,NA,"LCD"
"2955",1103,37.57722092,126.8121948,2017-06-22,10,NA,"LCD"
"2956",1105,37.58162308,126.8126526,2017-04-24,10,NA,"LCD"
"2957",1106,37.57303238,126.816452,2021-02-16,NA,10,"QR"
"2958",1108,37.56387329,126.8106079,2017-04-24,9,NA,"LCD"
"2959",1109,37.56334686,126.8104858,2017-04-24,6,NA,"LCD"
"2960",1110,37.56268311,126.8162384,2017-06-20,10,NA,"LCD"
"2961",1111,37.56698227,126.8218002,2017-04-24,15,NA,"LCD"
"2962",1112,37.56857681,126.8247757,2017-04-24,15,NA,"LCD"
"2963",1113,37.57303619,126.8231201,2017-04-24,15,NA,"LCD"
"2964",1115,37.55166626,126.86409,2017-06-22,10,NA,"LCD"
"2965",1117,37.55819702,126.8442612,2017-06-22,10,NA,"LCD"
"2966",1118,37.55746078,126.8614578,2017-04-24,10,NA,"LCD"
"2967",1119,37.55425262,126.8675613,2017-04-24,6,NA,"LCD"
"2968",1120,37.564785,126.8546448,2017-04-24,25,NA,"LCD"
"2969",1121,37.55947876,126.8643799,2017-04-24,15,NA,"LCD"
"2970",1122,37.56193161,126.8638687,2017-04-24,10,NA,"LCD"
"2971",1124,37.55817795,126.8384552,2020-12-11,NA,11,"QR"
"2972",1125,37.55291367,126.8365707,2017-06-22,10,NA,"LCD"
"2973",1126,37.54890823,126.8365631,2017-04-24,7,NA,"LCD"
"2974",1127,37.54098129,126.8385468,2017-04-24,10,NA,"LCD"
"2975",1128,37.54141235,126.8402252,2017-06-20,10,NA,"LCD"
"2976",1129,37.542099,126.8402176,2017-04-24,10,NA,"LCD"
"2977",1130,37.54275131,126.8426209,2017-04-24,7,NA,"LCD"
"2978",1131,37.54644394,126.845459,2017-04-24,8,NA,"LCD"
"2979",1132,37.55110931,126.8637085,2017-04-24,10,NA,"LCD"
"2980",1135,37.54653168,126.8625488,2017-04-24,10,NA,"LCD"
"2981",1136,37.54478836,126.8619995,2017-04-24,10,NA,"LCD"
"2982",1137,37.54143143,126.8632202,2017-04-24,10,NA,"LCD"
"2983",1139,37.53650665,126.8633347,2017-04-24,8,NA,"LCD"
"2984",1140,37.53139877,126.8636093,2017-04-24,15,NA,"LCD"
"2985",1141,37.52906036,126.8484802,2017-04-24,10,NA,"LCD"
"2986",1145,37.52891922,126.8480835,2017-04-24,10,NA,"LCD"
"2987",1146,37.53033829,126.8382568,2017-04-24,NA,10,"QR"
"2988",1148,37.54146957,126.84478,2017-04-24,10,NA,"LCD"
"2989",1149,37.56728363,126.8182755,2017-08-31,13,NA,"LCD"
"2990",1150,37.56153107,126.8106995,2017-11-01,10,NA,"LCD"
"2991",1151,37.56020737,126.8241425,2017-11-01,25,NA,"LCD"
"2992",1152,37.55831146,126.8265228,2017-11-01,10,NA,"LCD"
"2993",1153,37.55894852,126.8371735,2017-11-01,10,NA,"LCD"
"2994",1155,37.56925964,126.8484192,2017-11-01,10,NA,"LCD"
"2995",1157,37.55065918,126.8497696,2017-11-01,8,NA,"LCD"
"2996",1158,37.56103516,126.8548126,2017-11-28,20,NA,"LCD"
"2997",1159,37.56585312,126.8465958,2017-11-28,20,NA,"LCD"
"2998",1160,37.56768036,126.8408966,2020-12-31,NA,20,"QR"
"2999",1161,37.54969406,126.819664,2017-11-28,10,NA,"LCD"
"3000",1162,37.56267929,126.8204727,2017-11-28,10,NA,"LCD"
"3001",1163,37.57049942,126.8200836,2017-11-28,10,NA,"LCD"
"3002",1165,37.56844711,126.8216476,2017-12-08,20,NA,"LCD"
"3003",1166,37.56256866,126.8424606,2017-12-22,10,NA,"LCD"
"3004",1167,37.55350876,126.8258667,2017-12-22,15,NA,"LCD"
"3005",1168,37.56022644,126.8190689,2018-02-26,10,NA,"LCD"
"3006",1169,37.54719925,126.8744888,2018-10-04,8,NA,"LCD"
"3007",1170,37.54917908,126.8687973,2018-10-04,11,NA,"LCD"
"3008",1171,37.55004883,126.8731613,2018-10-04,8,NA,"LCD"
"3009",1172,37.56124878,126.8605804,2018-10-04,8,NA,"LCD"
"3010",1173,37.55625916,126.8533173,2018-10-04,15,NA,"LCD"
"3011",1174,37.55659866,126.851471,2018-10-04,9,NA,"LCD"
"3012",1175,37.55437851,126.8575363,2018-10-04,15,NA,"LCD"
"3013",1177,37.55010986,126.8236771,2018-10-04,10,NA,"LCD"
"3014",1178,37.57247162,126.8061676,2018-10-10,10,NA,"LCD"
"3015",1180,37.55746841,126.8297195,2018-10-04,15,NA,"LCD"
"3016",1181,37.55104446,126.8184967,2018-10-10,10,NA,"LCD"
"3017",1182,37.55687714,126.8488083,2018-10-10,20,NA,"LCD"
"3018",1183,37.54832077,126.8534012,2018-10-30,10,NA,"LCD"
"3019",1184,37.55644989,126.815979,2018-10-10,15,NA,"LCD"
"3020",1185,37.56290054,126.8494721,2018-10-10,10,NA,"LCD"
"3021",1186,37.55472946,126.8160934,2018-10-10,10,NA,"LCD"
"3022",1187,37.55302048,126.818367,2018-12-14,15,NA,"LCD"
"3023",1188,37.57138062,126.8283386,2018-11-20,8,NA,"LCD"
"3024",1190,37.5605011,126.8266525,2018-11-20,10,NA,"LCD"
"3025",1191,37.5602417,126.8271637,2018-11-20,9,NA,"LCD"
"3026",1192,37.55553818,126.8267593,2018-11-26,10,NA,"LCD"
"3027",1193,37.55947113,126.832077,2018-11-20,15,NA,"LCD"
"3028",1194,37.56330109,126.8368225,2018-11-20,10,NA,"LCD"
"3029",1195,37.56412888,126.8343124,2018-11-20,20,NA,"LCD"
"3030",1196,37.56824112,126.8358307,2021-02-05,NA,15,"QR"
"3031",1197,37.5602417,126.8358078,2018-11-20,20,NA,"LCD"
"3032",1198,37.56254959,126.8274384,2018-11-20,20,NA,"LCD"
"3033",1199,37.54782104,126.8361282,2018-12-04,13,NA,"LCD"
"3034",1200,37.57844925,126.7989731,2018-12-14,10,NA,"LCD"
"3035",1201,37.49317932,127.1185455,2017-06-22,10,NA,"LCD"
"3036",1203,37.49372864,127.1206207,2017-05-26,20,NA,"LCD"
"3037",1204,37.49334335,127.1447296,2017-06-28,10,NA,"LCD"
"3038",1205,37.51042938,127.071373,2017-04-24,15,NA,"LCD"
"3039",1206,37.51128006,127.0782394,2017-04-24,20,NA,"LCD"
"3040",1207,37.49975586,127.152504,2017-05-26,10,NA,"LCD"
"3041",1208,37.52974701,127.1199646,2017-04-24,20,NA,"LCD"
"3042",1209,37.52045059,127.1042023,2017-04-24,20,NA,"LCD"
"3043",1210,37.51312637,127.1009598,2017-06-27,30,NA,"LCD"
"3044",1211,37.51210403,127.1077805,2017-05-26,7,NA,"LCD"
"3045",1212,37.49941254,127.1128693,2017-06-22,10,NA,"LCD"
"3046",1213,37.50831985,127.1332169,2017-04-24,20,NA,"LCD"
"3047",1214,37.50259399,127.1276474,2017-05-26,10,NA,"LCD"
"3048",1215,37.51657104,127.1315384,2017-04-24,15,NA,"LCD"
"3049",1217,37.47930527,127.1297989,2017-04-24,15,NA,"LCD"
"3050",1218,37.50896835,127.1258392,2017-06-27,12,NA,"LCD"
"3051",1220,37.50569153,127.0840378,2017-04-24,15,NA,"LCD"
"3052",1221,37.50419998,127.087532,2017-07-11,10,NA,"LCD"
"3053",1222,37.51198196,127.0850525,2017-04-24,15,NA,"LCD"
"3054",1224,37.51216888,127.0789337,2017-04-24,15,NA,"LCD"
"3055",1226,37.52007675,127.1123657,2017-06-27,10,NA,"LCD"
"3056",1227,37.49312592,127.1438217,2017-06-27,10,NA,"LCD"
"3057",1228,37.49769974,127.1462021,2017-06-27,10,NA,"LCD"
"3058",1229,37.49068832,127.1431274,2017-04-24,15,NA,"LCD"
"3059",1230,37.49567032,127.1305924,2017-06-27,10,NA,"LCD"
"3060",1231,37.51408768,127.0990295,2017-06-22,10,NA,"LCD"
"3061",1232,37.51208878,127.0961914,2017-06-22,10,NA,"LCD"
"3062",1233,37.51050949,127.0933685,2017-04-24,9,NA,"LCD"
"3063",1235,37.50887299,127.0871658,2017-04-24,14,NA,"LCD"
"3064",1239,37.48084259,127.1180115,2017-06-27,20,NA,"LCD"
"3065",1240,37.48057556,127.1185684,2017-06-27,10,NA,"LCD"
"3066",1241,37.48123932,127.1197968,2017-06-27,15,NA,"LCD"
"3067",1242,37.48209,127.1197434,2017-06-27,15,NA,"LCD"
"3068",1243,37.4845314,127.120163,2017-06-27,20,NA,"LCD"
"3069",1244,37.48153687,127.1221237,2017-06-27,7,NA,"LCD"
"3070",1245,37.47946548,127.1253281,2017-06-27,10,NA,"LCD"
"3071",1246,37.47750854,127.1263275,2017-06-27,30,NA,"LCD"
"3072",1247,37.4788208,127.1235123,2017-06-27,15,NA,"LCD"
"3073",1248,37.51396179,127.1216736,2017-06-27,20,NA,"LCD"
"3074",1249,37.50546265,127.0773468,2017-06-27,10,NA,"LCD"
"3075",1250,37.48987198,127.1108398,2017-10-18,10,NA,"LCD"
"3076",1251,37.50593185,127.1077499,2017-11-01,10,NA,"LCD"
"3077",1253,37.50165176,127.1281815,2017-11-01,10,NA,"LCD"
"3078",1256,37.49113083,127.1258087,2017-11-01,8,NA,"LCD"
"3079",1257,37.49209976,127.1177521,2017-11-01,20,NA,"LCD"
"3080",1258,37.49319839,127.1289978,2017-11-01,10,NA,"LCD"
"3081",1259,37.50898361,127.1265945,2017-11-01,15,NA,"LCD"
"3082",1260,37.50630188,127.1213989,2017-11-01,8,NA,"LCD"
"3083",1262,37.50580215,127.1097183,2017-11-01,10,NA,"LCD"
"3084",1263,37.48054123,127.1370163,2017-11-01,10,NA,"LCD"
"3085",1264,37.53858185,127.1228027,2017-11-01,8,NA,"LCD"
"3086",1265,37.48598862,127.1247635,2017-11-01,10,NA,"LCD"
"3087",1266,37.47880936,127.1200028,2017-11-01,10,NA,"LCD"
"3088",1267,37.51424026,127.1230698,2020-06-25,NA,15,"QR"
"3089",1268,37.51728821,127.1141968,2020-06-25,NA,15,"QR"
"3090",1269,37.51194382,127.091217,2017-11-01,10,NA,"LCD"
"3091",1271,37.49998474,127.1353912,2017-11-01,15,NA,"LCD"
"3092",1274,37.53284836,127.121048,2017-11-01,20,NA,"LCD"
"3093",1275,37.50458908,127.1393662,2017-12-22,15,NA,"LCD"
"3094",1277,37.50375748,127.1370926,2018-02-26,8,NA,"LCD"
"3095",1278,37.51579666,127.1068192,2018-02-26,10,NA,"LCD"
"3096",1279,37.49751663,127.1546783,2018-02-26,10,NA,"LCD"
"3097",1280,37.49565887,127.1571732,2018-02-26,20,NA,"LCD"
"3098",1282,37.49987411,127.1414795,2018-02-26,10,NA,"LCD"
"3099",1283,37.50541306,127.131691,2018-02-26,8,NA,"LCD"
"3100",1285,37.4774704,127.1445923,2018-02-26,15,NA,"LCD"
"3101",1286,37.47437668,127.1406708,2018-02-26,10,NA,"LCD"
"3102",1287,37.47753143,127.1415176,2018-02-26,8,NA,"LCD"
"3103",1288,37.48799896,127.1310883,2018-02-26,15,NA,"LCD"
"3104",1289,37.53147125,127.1110916,2018-02-26,10,NA,"LCD"
"3105",1290,37.47458267,127.1375427,2018-09-14,10,NA,"LCD"
"3106",1291,37.52193832,127.1318665,2018-09-07,10,NA,"LCD"
"3107",1293,37.50656128,127.0965576,2018-09-12,10,NA,"LCD"
"3108",1295,37.51396179,127.1003037,2018-09-07,20,NA,"LCD"
"3109",1296,37.50867844,127.1034317,2018-11-05,10,NA,"LCD"
"3110",1297,37.50920105,127.1041184,2018-09-07,10,NA,"LCD"
"3111",1299,37.51987839,127.1367111,2018-09-11,15,NA,"LCD"
"3112",1300,37.50693893,127.1392212,2018-10-25,15,NA,"LCD"
"3113",1302,37.58876419,127.0063095,2017-06-20,5,NA,"LCD"
"3114",1303,37.59169388,127.012497,2017-06-30,10,NA,"LCD"
"3115",1304,37.59440231,126.9923096,2017-06-20,15,NA,"LCD"
"3116",1305,37.58932877,127.0164337,2017-08-03,15,NA,"LCD"
"3117",1306,37.58844757,127.0067062,2017-06-22,10,NA,"LCD"
"3118",1308,37.58259201,127.0289764,2017-06-20,18,NA,"LCD"
"3119",1314,37.60243988,127.0116882,2017-04-26,8,NA,"LCD"
"3120",1315,37.60776138,127.0032806,2017-04-26,10,NA,"LCD"
"3121",1316,37.60726166,127.0028381,2017-04-26,20,NA,"LCD"
"3122",1318,37.60308456,127.0247879,2017-04-26,10,NA,"LCD"
"3123",1319,37.6030426,127.0332718,2021-02-01,NA,10,"QR"
"3124",1320,37.59928513,127.0346222,2017-05-02,10,NA,"LCD"
"3125",1321,37.59328842,127.0366669,2017-05-11,14,NA,"LCD"
"3126",1322,37.59806824,127.0392761,2017-04-26,10,NA,"LCD"
"3127",1323,37.60043335,127.0402069,2017-04-26,10,NA,"LCD"
"3128",1325,37.60580826,127.0477371,2017-04-26,10,NA,"LCD"
"3129",1326,37.60606766,127.0473175,2017-04-26,10,NA,"LCD"
"3130",1327,37.60734177,127.0506821,2017-04-26,10,NA,"LCD"
